Date,HR,PGE,SCE,SDGE,VEA,CAISO
6/26/2024,15,11624.19,17027.62,2090.17,133.49,30875.47
6/26/2024,16,12377.63,17327.38,2304.18,134.63,32143.81
6/26/2024,17,13164.39,17660.05,2498.85,136.42,33459.71
6/26/2024,18,14176.51,18231.41,2720.14,137.74,35265.80
6/26/2024,19,15018.22,17868.09,2910.32,135.53,35932.16
6/26/2024,20,15423.75,16950.35,2915.23,127.71,35417.05
6/26/2024,21,15190.75,16273.49,2919.85,119.30,34503.38
6/26/2024,22,14930.41,15758.44,2833.04,109.14,33631.03
6/26/2024,23,13874.54,14677.34,2629.93,98.04,31279.84
6/26/2024,24,12901.38,13732.33,2409.03,88.56,29131.30
6/27/2024,1,12308.20,12616.76,2401.77,81.36,27408.09
6/27/2024,2,11640.23,11903.42,2292.44,76.00,25912.10
6/27/2024,3,11539.67,11361.74,2180.82,71.68,25153.91
6/27/2024,4,10880.25,11266.92,2132.41,68.59,24348.17
6/27/2024,5,10958.91,11150.41,2120.13,67.65,24297.10
6/27/2024,6,11247.08,11421.38,2133.20,68.07,24869.74
6/27/2024,7,11763.97,11920.71,2238.79,77.52,26001.00
6/27/2024,8,12641.88,13473.46,2476.92,186.48,28778.74
6/27/2024,9,12656.35,15410.92,2361.77,226.19,30655.24
6/27/2024,10,12108.41,16119.34,2101.02,219.74,30548.50
6/27/2024,11,11577.87,16247.15,1858.53,176.31,29859.86
6/27/2024,12,11184.38,16628.54,1765.52,154.30,29732.74
6/27/2024,13,11396.55,16643.71,1816.08,130.12,29986.47
6/27/2024,14,11583.43,16422.70,1853.79,122.43,29982.36
6/27/2024,15,12121.43,16872.50,1967.55,129.25,31090.73
6/27/2024,16,12659.46,17280.81,2160.99,129.79,32231.05
6/27/2024,17,13017.85,17497.81,2403.22,133.54,33052.42
6/27/2024,18,14011.92,17852.64,2718.03,138.69,34721.28
6/27/2024,19,14890.91,17623.90,2916.67,133.99,35565.48
6/27/2024,20,15262.70,16821.15,2920.28,123.02,35127.15
6/27/2024,21,15084.46,16171.08,2921.18,114.76,34291.47
6/27/2024,22,14783.44,15689.84,2856.67,103.96,33433.90
6/27/2024,23,13732.48,14653.33,2669.28,91.22,31146.31
6/27/2024,24,12733.30,13532.31,2474.55,79.95,28820.12
6/28/2024,1,12248.76,12608.18,2432.81,71.52,27361.26
6/28/2024,2,11665.50,11812.34,2268.04,65.69,25811.57
6/28/2024,3,11239.71,11387.83,2311.76,62.23,25001.53
6/28/2024,4,10946.41,11139.67,2250.46,59.67,24396.20
6/28/2024,5,10915.65,10955.58,2081.80,57.88,24010.92
6/28/2024,6,11097.00,11195.99,2123.95,57.96,24474.90
6/28/2024,7,11589.34,11859.93,2232.25,64.89,25746.41
6/28/2024,8,12078.08,13785.49,2457.53,197.91,28519.01
6/28/2024,9,12566.51,15647.89,2277.49,150.65,30642.54
6/28/2024,10,12268.11,16045.36,2020.85,158.37,30492.69
6/28/2024,11,11590.41,16187.75,1849.11,141.48,29768.75
6/28/2024,12,11411.41,16000.32,1767.87,109.04,29288.64
6/28/2024,13,11559.58,15607.31,1729.49,128.25,29024.62
6/28/2024,14,12103.89,15457.21,1717.63,104.51,29383.25
6/28/2024,15,12597.35,15697.83,1759.57,110.47,30165.23
6/28/2024,16,13004.90,16103.61,1923.48,115.79,31147.77
6/28/2024,17,14039.13,16310.28,2177.07,120.06,32646.54
6/28/2024,18,15118.79,16627.89,2473.08,122.77,34342.53
6/28/2024,19,15819.62,16419.94,2668.70,119.65,35027.91
6/28/2024,20,16110.53,15735.00,2705.96,110.83,34662.32
6/28/2024,21,15803.88,15174.96,2712.58,101.38,33792.80
6/28/2024,22,15336.94,14752.41,2649.14,91.06,32829.55
6/28/2024,23,14241.30,13823.74,2473.16,81.45,30619.65
6/28/2024,24,13241.62,13161.13,2306.19,72.87,28781.81
6/29/2024,1,12556.38,12037.18,2284.46,67.05,26945.07
6/29/2024,2,11765.66,11298.39,2170.34,62.48,25296.86
6/29/2024,3,11211.38,10802.06,2066.94,58.76,24139.15
6/29/2024,4,10872.56,10457.57,1985.30,55.73,23371.15
6/29/2024,5,10694.15,10343.76,1971.46,54.37,23063.75
6/29/2024,6,10663.08,10423.17,1917.68,54.27,23058.20
6/29/2024,7,10787.30,10713.62,1920.79,59.64,23481.34
6/29/2024,8,11398.43,11970.51,2069.58,181.54,25620.06
6/29/2024,9,11403.15,13828.12,1920.90,183.21,27335.38
6/29/2024,10,11021.27,14067.89,1642.11,219.30,26950.57
6/29/2024,11,10741.07,13796.95,1394.25,207.14,26139.41
6/29/2024,12,10675.55,13759.11,1277.71,159.64,25872.02
6/29/2024,13,10912.98,13748.22,1371.05,178.41,26210.66
6/29/2024,14,11417.73,14144.43,1465.50,104.64,27132.30
6/29/2024,15,11909.01,14049.43,1594.11,108.72,27661.27
6/29/2024,16,12222.44,14730.89,1848.88,114.03,28916.24
6/29/2024,17,13240.79,15416.47,2086.54,118.25,30862.04
6/29/2024,18,14428.51,16019.04,2443.83,120.40,33011.78
6/29/2024,19,15442.54,16066.11,2705.09,117.99,34331.73
6/29/2024,20,15747.64,15568.96,2749.11,109.76,34175.48
6/29/2024,21,15562.93,14884.38,2764.15,99.50,33310.95
6/29/2024,22,15113.49,14317.60,2697.90,89.93,32218.92
6/29/2024,23,14091.67,13483.79,2531.03,79.43,30185.93
6/29/2024,24,13055.54,12919.84,2355.81,71.47,28402.66
6/30/2024,1,12383.13,11717.58,2339.99,64.53,26505.23
6/30/2024,2,11751.91,11125.78,2212.09,59.04,25148.82
6/30/2024,3,11315.60,10614.49,2076.20,55.79,24062.08
6/30/2024,4,11109.69,10284.12,2006.17,53.84,23453.82
6/30/2024,5,10981.56,10024.65,1946.26,52.43,23004.90
6/30/2024,6,10823.44,9846.28,1926.89,53.04,22649.65
6/30/2024,7,10885.80,10360.79,1970.38,63.01,23279.99
6/30/2024,8,11572.80,11809.82,2053.38,194.22,25630.22
6/30/2024,9,11581.04,13661.90,2064.13,178.41,27485.49
6/30/2024,10,11200.77,13892.91,1905.00,212.43,27211.10
6/30/2024,11,10624.46,13943.56,1678.37,214.06,26460.46
6/30/2024,12,10253.27,13649.23,1609.89,150.21,25662.60
6/30/2024,13,10087.30,13754.91,1502.27,138.67,25483.16
6/30/2024,14,10585.55,13565.55,1553.86,109.60,25814.57
6/30/2024,15,11480.42,14167.85,1784.03,112.27,27544.56
6/30/2024,16,12336.41,15397.23,1929.26,117.71,29780.61
6/30/2024,17,13543.90,15981.55,2211.31,120.71,31857.47
6/30/2024,18,14584.24,16579.13,2562.26,124.83,33850.45
6/30/2024,19,15523.51,16819.76,2809.06,123.39,35275.72
6/30/2024,20,15920.20,16280.54,2854.55,111.67,35166.96
6/30/2024,21,15491.08,15609.63,2827.04,102.21,34029.96
6/30/2024,22,15038.38,15074.33,2745.99,91.73,32950.43
6/30/2024,23,14022.11,14048.55,2539.65,82.15,30692.47
6/30/2024,24,12861.56,12933.13,2349.28,73.48,28217.46
7/1/2024,1,12125.23,12067.59,2317.45,66.49,26576.76
7/1/2024,2,11597.75,11273.26,2177.37,61.65,25110.03
7/1/2024,3,11083.18,10699.92,2079.77,59.34,23922.21
7/1/2024,4,11189.14,10502.58,2017.67,57.72,23767.12
7/1/2024,5,10958.29,10549.24,2001.59,57.56,23566.69
7/1/2024,6,11117.97,10875.83,2066.70,58.24,24118.74
7/1/2024,7,12267.46,11566.40,2140.11,64.69,26038.68
7/1/2024,8,12684.82,13710.57,2357.01,194.34,28946.74
7/1/2024,9,13106.56,15951.94,2351.88,192.69,31603.06
7/1/2024,10,12968.41,16241.65,2162.20,228.31,31600.56
7/1/2024,11,12544.51,16327.66,1982.74,225.10,31080.01
7/1/2024,12,12554.01,15965.99,1786.68,145.32,30452.00
7/1/2024,13,12896.97,16034.41,1684.58,164.44,30780.41
7/1/2024,14,13425.11,15824.82,1760.87,117.74,31128.54
7/1/2024,15,14285.36,16277.31,1842.81,118.03,32523.51
7/1/2024,16,15455.17,17010.24,2039.16,119.92,34624.49
7/1/2024,17,16452.64,17564.56,2314.87,124.17,36456.23
7/1/2024,18,17565.53,18003.77,2655.73,127.46,38352.49
7/1/2024,19,18419.84,17771.27,2800.73,124.64,39116.48
7/1/2024,20,18534.16,17003.82,2803.83,113.33,38455.14
7/1/2024,21,18074.39,16249.69,2799.37,105.61,37229.05
7/1/2024,22,17311.46,15621.99,2717.24,94.76,35745.45
7/1/2024,23,15923.55,14433.69,2518.22,83.45,32958.92
7/1/2024,24,14578.56,13276.75,2292.63,74.18,30222.11
7/2/2024,1,13761.59,12444.49,2342.21,66.87,28615.16
7/2/2024,2,13153.57,12251.24,2192.89,61.61,27659.31
7/2/2024,3,12837.88,11993.56,2086.58,57.96,26975.98
7/2/2024,4,12539.42,11571.01,2035.53,55.73,26201.69
7/2/2024,5,12556.82,11266.36,2018.56,55.88,25897.61
7/2/2024,6,12530.96,11513.86,2066.80,56.37,26168.00
7/2/2024,7,13142.36,12169.45,2183.59,63.32,27558.73
7/2/2024,8,14007.96,13334.00,2547.47,161.61,30051.03
7/2/2024,9,14479.10,14518.99,2394.65,216.72,31609.46
7/2/2024,10,14114.65,14742.65,2095.16,226.31,31178.77
7/2/2024,11,14123.20,14588.88,1781.20,225.55,30718.83
7/2/2024,12,14516.78,14889.60,1656.98,175.28,31238.63
7/2/2024,13,15018.28,15151.54,1658.47,133.75,31962.05
7/2/2024,14,15671.48,15656.46,1793.53,118.99,33240.45
7/2/2024,15,16672.92,16510.53,1908.19,128.02,35219.66
7/2/2024,16,17654.64,17356.42,2097.48,133.85,37242.39
7/2/2024,17,18560.19,17843.32,2358.49,134.49,38896.48
7/2/2024,18,19698.96,18432.78,2673.63,136.95,40942.33
7/2/2024,19,20341.92,18238.60,2878.04,135.66,41594.22
7/2/2024,20,20404.40,17623.65,2902.27,125.11,41055.42
7/2/2024,21,19785.78,16946.62,2899.56,113.09,39745.04
7/2/2024,22,19029.59,16233.76,2815.10,99.69,38178.14
7/2/2024,23,17477.80,15112.87,2599.31,87.66,35277.64
7/2/2024,24,16021.78,14008.33,2395.57,78.79,32504.47
7/3/2024,1,14951.08,13118.94,2424.11,70.34,30564.46
7/3/2024,2,13947.61,12428.80,2254.37,63.71,28694.49
7/3/2024,3,13322.72,12009.74,2245.65,59.08,27637.18
7/3/2024,4,13004.26,11988.98,2181.69,56.49,27231.42
7/3/2024,5,13052.32,11762.99,2090.02,56.22,26961.56
7/3/2024,6,12987.79,11979.06,2174.28,56.76,27197.88
7/3/2024,7,13568.11,12307.69,2317.49,65.06,28258.35
7/3/2024,8,14093.34,14238.97,2262.37,171.39,30766.07
7/3/2024,9,14466.45,15737.66,2223.18,220.23,32647.52
7/3/2024,10,14693.77,15897.13,2121.65,229.00,32941.56
7/3/2024,11,14931.43,15679.50,1979.52,220.65,32811.10
7/3/2024,12,15324.65,16367.84,1968.41,143.45,33804.36
7/3/2024,13,16064.57,16466.67,1960.51,133.03,34624.78
7/3/2024,14,16757.75,17162.86,2097.31,128.14,36146.05
7/3/2024,15,17498.36,18249.50,2157.12,131.41,38036.39
7/3/2024,16,18533.40,18882.17,2396.63,138.47,39950.67
7/3/2024,17,19308.78,19251.43,2658.15,141.76,41360.16
7/3/2024,18,19989.29,19448.71,2890.12,140.92,42469.05
7/3/2024,19,20565.65,19041.52,3001.24,140.02,42748.44
7/3/2024,20,20541.75,18017.64,2984.87,129.07,41673.32
7/3/2024,21,19869.79,17184.67,2946.76,116.31,40117.53
7/3/2024,22,19033.76,16405.20,2851.37,102.99,38393.31
7/3/2024,23,17509.65,15330.94,2692.63,90.70,35623.93
7/3/2024,24,16047.17,14454.71,2494.67,80.76,33077.32
7/4/2024,1,15058.06,13058.76,2473.23,72.65,30662.69
7/4/2024,2,14005.69,12266.91,2350.55,66.76,28689.92
7/4/2024,3,13345.79,11543.88,2211.35,61.86,27162.88
7/4/2024,4,12723.57,11116.59,2106.73,58.06,26004.95
7/4/2024,5,12394.45,10971.37,2057.91,56.81,25480.54
7/4/2024,6,12373.47,10864.36,2053.70,56.35,25347.87
7/4/2024,7,12469.08,11364.45,2102.81,63.81,26000.16
7/4/2024,8,13920.96,12859.35,2312.69,194.72,29287.72
7/4/2024,9,13802.76,14088.30,2248.27,207.95,30347.29
7/4/2024,10,13749.92,14300.24,1951.80,225.39,30227.34
7/4/2024,11,14086.31,14323.19,1721.09,227.33,30357.92
7/4/2024,12,14300.78,14173.67,1602.46,163.90,30240.83
7/4/2024,13,14246.56,14636.35,1656.13,137.11,30676.16
7/4/2024,14,15135.40,15240.44,1765.30,134.95,32276.09
7/4/2024,15,15708.99,15767.19,1867.78,135.17,33479.13
7/4/2024,16,16320.92,16501.95,2054.42,140.08,35017.37
7/4/2024,17,17139.51,16878.33,2316.25,143.19,36477.29
7/4/2024,18,17911.82,17079.74,2588.35,143.66,37723.56
7/4/2024,19,18549.39,16904.74,2776.75,139.87,38370.74
7/4/2024,20,18586.29,16263.69,2748.17,129.62,37727.78
7/4/2024,21,17866.69,15505.73,2702.75,114.87,36190.04
7/4/2024,22,17063.79,14795.92,2671.28,101.06,34632.05
7/4/2024,23,16012.09,14416.44,2558.93,93.24,33080.71
7/4/2024,24,14987.65,13603.56,2414.11,83.61,31088.92
7/5/2024,1,14180.42,13849.29,2520.68,73.02,30623.44
7/5/2024,2,13281.16,13201.94,2441.78,67.06,28991.94
7/5/2024,3,12673.62,12248.18,2238.06,62.60,27222.46
7/5/2024,4,12216.70,11547.55,2101.53,59.05,25924.82
7/5/2024,5,11945.82,11069.58,2044.83,57.70,25117.93
7/5/2024,6,12131.62,11259.65,2069.42,56.79,25517.49
7/5/2024,7,12718.23,11532.88,2178.28,66.25,26495.64
7/5/2024,8,14030.99,13123.94,2170.62,201.83,29527.38
7/5/2024,9,14203.54,14088.66,2151.86,208.88,30652.94
7/5/2024,10,13973.57,14511.14,2066.24,229.08,30780.04
7/5/2024,11,14020.41,14784.78,1893.86,214.56,30913.60
7/5/2024,12,14127.55,15767.79,1839.22,145.59,31880.15
7/5/2024,13,14676.78,16526.30,1883.44,130.85,33217.38
7/5/2024,14,15209.62,17417.93,1979.53,130.37,34737.45
7/5/2024,15,15988.80,18517.57,2161.49,139.36,36807.22
7/5/2024,16,17116.23,19298.19,2365.87,143.53,38923.82
7/5/2024,17,18120.62,19679.13,2642.89,145.99,40588.61
7/5/2024,18,18925.56,19901.32,2912.20,146.15,41885.23
7/5/2024,19,19494.45,19584.91,3056.37,142.77,42278.50
7/5/2024,20,19554.87,18799.53,3006.26,132.50,41493.16
7/5/2024,21,18923.19,18054.14,2970.28,118.73,40066.34
7/5/2024,22,18138.79,17342.02,2889.73,104.69,38475.23
7/5/2024,23,16788.81,16174.19,2737.07,91.91,35791.98
7/5/2024,24,15452.26,15465.46,2593.90,80.48,33592.10
7/6/2024,1,14443.86,13780.55,2703.65,71.41,30999.47
7/6/2024,2,13551.14,12843.96,2433.38,65.19,28893.66
7/6/2024,3,12768.46,12127.63,2242.99,60.72,27199.81
7/6/2024,4,12282.33,11739.27,2207.40,57.72,26286.73
7/6/2024,5,11899.65,11431.38,2113.43,55.45,25499.91
7/6/2024,6,11812.24,11322.83,2103.53,55.41,25294.02
7/6/2024,7,11861.75,11618.20,2167.53,60.92,25708.40
7/6/2024,8,12790.89,13261.91,2228.68,198.70,28480.18
7/6/2024,9,13120.21,14400.32,2203.89,215.56,29939.99
7/6/2024,10,13002.04,14847.55,2018.95,222.51,30091.05
7/6/2024,11,13742.05,14771.31,1826.11,224.71,30564.19
7/6/2024,12,13879.12,14330.04,1674.97,153.51,30037.64
7/6/2024,13,14565.43,14222.29,1642.43,128.63,30558.77
7/6/2024,14,15160.50,15141.15,1770.33,136.84,32208.82
7/6/2024,15,16246.46,16062.90,1961.41,140.29,34411.05
7/6/2024,16,17022.47,17003.58,2209.83,141.73,36377.61
7/6/2024,17,17902.92,17742.45,2528.92,144.61,38318.91
7/6/2024,18,18873.12,18127.20,2856.84,147.68,40004.84
7/6/2024,19,19553.19,18042.41,3059.60,142.85,40798.05
7/6/2024,20,19664.03,17626.63,2995.85,133.21,40419.72
7/6/2024,21,19163.79,16840.49,2947.93,118.60,39070.80
7/6/2024,22,18378.60,16178.61,2866.83,104.68,37528.72
7/6/2024,23,17001.58,15144.98,2678.37,91.74,34916.67
7/6/2024,24,15761.37,14287.11,2490.64,80.74,32619.86
7/7/2024,1,14654.89,13111.98,2470.50,71.78,30309.16
7/7/2024,2,13733.87,12294.04,2300.14,64.54,28392.59
7/7/2024,3,12926.91,11610.65,2173.90,59.46,26770.92
7/7/2024,4,12474.13,11253.24,2111.05,56.31,25894.72
7/7/2024,5,12166.15,10979.34,2040.07,54.32,25239.88
7/7/2024,6,11886.84,10813.45,2017.36,53.83,24771.49
7/7/2024,7,11739.58,11025.33,2008.76,59.38,24833.04
7/7/2024,8,12726.05,12376.03,2084.74,159.83,27346.65
7/7/2024,9,13048.08,14240.99,2009.86,164.35,29463.28
7/7/2024,10,12633.81,14786.63,1827.10,167.53,29415.08
7/7/2024,11,12805.98,14466.09,1699.33,155.85,29127.25
7/7/2024,12,13154.20,14647.16,1696.11,192.43,29689.90
7/7/2024,13,13498.07,14770.15,1664.75,208.21,30141.19
7/7/2024,14,14320.19,14983.48,1719.43,184.21,31207.31
7/7/2024,15,15058.33,15512.07,1824.15,150.54,32545.10
7/7/2024,16,15665.34,16491.51,2026.58,147.37,34330.80
7/7/2024,17,16486.21,17282.00,2293.08,148.07,36209.36
7/7/2024,18,17393.00,18007.21,2650.64,151.62,38202.47
7/7/2024,19,18264.59,18069.28,2935.15,152.32,39421.35
7/7/2024,20,18434.31,17508.42,2901.64,139.50,38983.87
7/7/2024,21,17838.37,16976.44,2892.73,125.75,37833.29
7/7/2024,22,17218.43,16338.26,2833.01,110.79,36500.49
7/7/2024,23,15996.09,15252.81,2669.75,98.07,34016.72
7/7/2024,24,14706.73,14076.29,2520.32,87.25,31390.60
7/8/2024,1,13653.35,13349.30,2658.50,77.51,29738.66
7/8/2024,2,12848.79,12712.33,2527.38,70.55,28159.04
7/8/2024,3,12261.58,12909.92,2398.79,65.40,27635.69
7/8/2024,4,11955.94,12577.97,2213.28,61.86,26809.06
7/8/2024,5,11978.80,12603.47,2165.07,60.99,26808.33
7/8/2024,6,12225.29,12105.90,2219.80,61.22,26612.21
7/8/2024,7,12720.94,12641.80,2363.98,69.02,27795.74
7/8/2024,8,13943.76,14452.58,2525.92,189.78,31112.04
7/8/2024,9,14556.71,15966.06,2550.61,204.75,33278.13
7/8/2024,10,14148.30,16447.89,2362.65,214.72,33173.56
7/8/2024,11,14210.18,16942.16,2169.90,186.71,33508.94
7/8/2024,12,13537.95,16920.67,1962.81,182.68,32604.11
7/8/2024,13,13902.18,17083.50,1898.28,174.79,33058.76
7/8/2024,14,14628.52,17439.12,1984.49,148.29,34200.42
7/8/2024,15,15562.28,18079.44,2162.47,144.96,35949.16
7/8/2024,16,16296.80,18768.84,2348.11,150.12,37563.87
7/8/2024,17,17310.19,19209.26,2642.24,152.21,39313.90
7/8/2024,18,18214.60,19607.91,2929.52,153.97,40906.00
7/8/2024,19,18735.43,19427.82,3079.77,152.26,41395.28
7/8/2024,20,18721.75,18551.37,3026.25,142.53,40441.89
7/8/2024,21,18125.16,17673.80,2991.86,129.22,38920.04
7/8/2024,22,17358.05,16905.52,2912.89,114.28,37290.74
7/8/2024,23,15942.90,15833.79,2721.22,101.95,34599.87
7/8/2024,24,14718.05,14634.24,2558.87,90.26,32001.42
7/9/2024,1,13854.72,13388.92,2559.87,81.10,29884.63
7/9/2024,2,13040.25,12742.71,2550.23,74.22,28407.41
7/9/2024,3,12441.12,12163.13,2269.25,69.21,26942.70
7/9/2024,4,12146.01,11843.86,2205.91,66.21,26261.99
7/9/2024,5,12113.44,11590.68,2197.97,64.60,25966.69
7/9/2024,6,12393.20,12026.03,2236.08,64.21,26719.52
7/9/2024,7,12983.61,12979.67,2365.69,70.41,28399.39
7/9/2024,8,13594.84,15417.34,2522.36,195.98,31730.52
7/9/2024,9,14135.40,17158.50,2479.73,207.67,33981.31
7/9/2024,10,14157.73,17172.53,2177.54,200.00,33707.79
7/9/2024,11,13889.27,17344.19,2078.64,216.16,33528.25
7/9/2024,12,13471.58,17002.72,2042.87,178.77,32695.94
7/9/2024,13,13298.26,17416.87,2051.81,166.45,32933.39
7/9/2024,14,13573.62,18316.64,2152.57,160.58,34203.42
7/9/2024,15,14141.34,19019.06,2337.56,161.72,35659.69
7/9/2024,16,15035.36,19803.08,2514.18,150.42,37503.03
7/9/2024,17,16051.03,20302.82,2792.04,152.98,39298.87
7/9/2024,18,16944.71,20364.77,3008.35,153.39,40471.21
7/9/2024,19,17708.94,20022.62,3165.91,152.22,41049.69
7/9/2024,20,17733.94,19091.43,3102.06,142.52,40069.95
7/9/2024,21,17265.58,18478.03,3049.72,130.87,38924.20
7/9/2024,22,16719.16,17689.67,2962.14,120.06,37491.02
7/9/2024,23,15566.71,16362.35,2745.57,107.84,34782.48
7/9/2024,24,14341.18,14906.31,2575.88,96.07,31919.44
7/10/2024,1,13730.87,13970.24,2727.32,94.49,30522.92
7/10/2024,2,12968.13,13168.10,2476.66,76.54,28689.44
7/10/2024,3,12392.46,12377.50,2312.89,70.67,27153.52
7/10/2024,4,12028.60,12116.49,2185.15,66.38,26396.62
7/10/2024,5,12030.71,11924.90,2234.20,63.61,26253.41
7/10/2024,6,12350.35,12029.78,2193.97,63.16,26637.26
7/10/2024,7,12959.02,13207.50,2354.64,70.37,28591.53
7/10/2024,8,13957.85,15539.29,2527.25,194.06,32218.46
7/10/2024,9,14432.98,16908.23,2557.17,204.30,34102.67
7/10/2024,10,14291.06,17629.92,2353.50,209.51,34483.99
7/10/2024,11,13955.46,17942.51,2130.73,182.95,34211.64
7/10/2024,12,13854.42,17601.81,1998.40,160.46,33615.08
7/10/2024,13,13830.22,17582.82,2002.81,170.48,33586.33
7/10/2024,14,14501.82,18293.04,2104.22,164.01,35063.08
7/10/2024,15,15253.42,19236.61,2312.24,162.66,36964.93
7/10/2024,16,16680.93,20085.23,2519.00,150.09,39435.25
7/10/2024,17,17728.58,20763.86,2686.48,152.30,41331.22
7/10/2024,18,18918.76,21259.28,2899.89,156.01,43233.94
7/10/2024,19,19576.30,20763.24,3060.03,150.98,43550.54
7/10/2024,20,19652.26,20078.22,3063.21,140.84,42934.53
7/10/2024,21,19063.40,19300.04,3049.03,128.94,41541.40
7/10/2024,22,18419.25,18582.91,2956.69,115.00,40073.86
7/10/2024,23,16897.23,17173.33,2810.89,101.23,36982.68
7/10/2024,24,15453.59,15428.95,2607.28,91.78,33581.60
7/11/2024,1,14617.82,14157.64,2494.13,82.34,31351.93
7/11/2024,2,13669.58,13861.61,2407.01,75.20,30013.40
7/11/2024,3,12909.05,13187.79,2246.28,68.98,28412.10
7/11/2024,4,12548.18,13140.59,2177.99,64.62,27931.38
7/11/2024,5,12458.22,13219.77,2183.16,63.02,27924.17
7/11/2024,6,12707.47,13162.40,2191.68,62.88,28124.43
7/11/2024,7,13155.12,13158.49,2301.75,65.56,28680.93
7/11/2024,8,14474.47,14615.03,2457.94,133.48,31680.92
7/11/2024,9,15039.66,15957.98,2427.03,171.70,33596.36
7/11/2024,10,15734.04,15948.84,2219.15,181.66,34083.70
7/11/2024,11,15881.31,16125.53,2153.10,213.09,34373.03
7/11/2024,12,15774.21,16642.98,2104.33,207.61,34729.13
7/11/2024,13,16428.36,16585.67,1975.27,213.22,35202.52
7/11/2024,14,16965.27,17402.21,1985.43,182.29,36535.19
7/11/2024,15,17888.46,18444.92,2198.97,166.37,38698.73
7/11/2024,16,18919.80,19303.44,2456.76,158.84,40838.85
7/11/2024,17,19850.69,19730.47,2697.65,152.69,42431.49
7/11/2024,18,20713.98,19559.92,2914.68,154.32,43342.90
7/11/2024,19,21159.05,19367.48,3044.69,155.78,43727.00
7/11/2024,20,21158.75,18723.26,2972.83,141.47,42996.31
7/11/2024,21,20408.52,18189.81,2983.25,128.33,41709.92
7/11/2024,22,19564.47,17528.27,2923.97,113.51,40130.21
7/11/2024,23,17941.41,16295.08,2732.97,100.13,37069.59
7/11/2024,24,16317.51,15108.51,2586.19,88.50,34100.72
7/12/2024,1,15219.78,13952.77,2551.86,79.88,31804.29
7/12/2024,2,14376.33,13132.82,2411.41,72.99,29993.55
7/12/2024,3,13626.04,12540.80,2216.66,68.70,28452.20
7/12/2024,4,13725.09,12076.33,2143.98,65.70,28011.10
7/12/2024,5,13502.17,12613.35,2131.50,65.32,28312.34
7/12/2024,6,13080.71,12478.16,2187.16,66.10,27812.13
7/12/2024,7,13629.96,13234.19,2250.37,70.95,29185.47
7/12/2024,8,14662.41,14369.13,2317.69,145.26,31494.50
7/12/2024,9,15078.11,16111.63,2323.30,207.23,33720.26
7/12/2024,10,14851.60,16702.42,2348.16,216.00,34118.17
7/12/2024,11,15064.24,16692.85,2344.12,212.70,34313.91
7/12/2024,12,15326.19,16618.30,2127.76,221.24,34293.48
7/12/2024,13,15640.68,16865.17,2033.86,184.96,34724.67
7/12/2024,14,16331.33,16557.21,2060.05,161.12,35109.70
7/12/2024,15,17269.93,16964.68,2249.45,154.51,36638.57
7/12/2024,16,18255.61,17409.14,2332.05,146.30,38143.11
7/12/2024,17,18934.84,17168.83,2573.55,170.63,38847.86
7/12/2024,18,19597.32,17539.11,2709.30,158.20,40003.93
7/12/2024,19,19841.83,17073.19,2760.64,149.56,39825.21
7/12/2024,20,19482.63,16514.34,2760.17,136.86,38894.00
7/12/2024,21,18927.96,16320.40,2803.58,130.05,38181.99
7/12/2024,22,18215.05,15967.80,2750.96,122.10,37055.91
7/12/2024,23,16874.84,15079.92,2602.39,113.44,34670.60
7/12/2024,24,15569.68,14056.11,2432.20,102.75,32160.75
7/13/2024,1,14596.33,13216.95,2428.04,94.58,30335.90
7/13/2024,2,13747.32,12330.04,2298.65,87.63,28463.64
7/13/2024,3,13080.20,11890.95,2157.17,83.57,27211.89
7/13/2024,4,12509.86,11475.60,2080.45,79.28,26145.19
7/13/2024,5,12291.11,11251.40,2076.46,75.76,25694.74
7/13/2024,6,12238.58,11080.11,2064.27,74.15,25457.11
7/13/2024,7,12371.94,11136.56,2052.10,77.99,25638.60
7/13/2024,8,12622.26,11859.22,2029.39,155.82,26666.68
7/13/2024,9,13112.72,13610.70,2124.70,175.46,29023.58
7/13/2024,10,13161.31,14150.50,2059.17,167.33,29538.30
7/13/2024,11,13586.92,14334.96,1728.70,192.76,29843.33
7/13/2024,12,13382.90,14631.56,1661.04,202.75,29878.25
7/13/2024,13,12930.76,14985.89,1657.61,182.63,29756.88
7/13/2024,14,13313.19,15280.20,1725.61,202.88,30521.88
7/13/2024,15,13836.53,15582.76,1822.11,151.61,31393.01
7/13/2024,16,14388.36,16489.86,1978.00,139.56,32995.79
7/13/2024,17,14815.95,16465.19,2143.79,123.09,33548.02
7/13/2024,18,15785.35,16594.92,2479.31,116.58,34976.16
7/13/2024,19,16383.77,16699.68,2742.62,105.57,35931.64
7/13/2024,20,16352.10,16317.11,2809.83,101.11,35580.15
7/13/2024,21,15979.98,15878.60,2836.60,96.47,34791.66
7/13/2024,22,15584.78,15395.70,2782.60,88.90,33851.97
7/13/2024,23,14644.13,14598.06,2633.37,81.57,31957.13
7/13/2024,24,13621.82,13560.68,2427.82,74.69,29685.01
7/14/2024,1,12969.51,12721.50,2440.90,68.05,28199.97
7/14/2024,2,12234.00,12027.02,2292.65,63.02,26616.70
7/14/2024,3,11697.61,11423.07,2182.47,59.88,25363.03
7/14/2024,4,11408.01,11020.53,2084.33,57.28,24570.15
7/14/2024,5,11206.45,10751.76,2044.19,56.30,24058.70
